,video_id,channelTitle,title,description,publishedAt,tags,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,licensedContent,tagCount,durationSecs
429,QENNSTGlvYE,Guy Skills,Extreme IRRITATING PRANK on Abdul ( Gone Too Far...) | EPIC TWIST AHEAD | GuySkills,"As you all asked me to prank your guy #Abdul by #abdularmy .
Here you guys !!!
Fun filled prank with serious emotions and lot of twists at the end.. don't skip the video, there is a huge twist at the end !!!
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-03-07T05:30:03Z,"['prankster rahul', 'prank', 'pranks', 'irritating prank', 'irritation prank', 'abdul army', 'guyskills', 'gsarmy', 'prank with twist', 'lot of twists', 'prankster', 'you have been pranked', 'like for likes', 'follow for follow', 'tamil pranks']",6667,564,0,57,PT17M46S,hd,false,True,15,1066
430,bDCpq8LUn08,Guy Skills,#Happy Tears | CONFESSIONS - Part II (#BrutallyHonest) | Fun Guaranteed | GuySkills,"THIS IS THE SECOND PART OF THE LONG CONFESSION SESSION WE HAD, WE HAD SO MUCH EMOTIONAL DRIFT THROUGHOUT THIS VIDEO, #HAPPYTEARS, #FUN (especially), #HONEST #CONFESSIONS AND MUCH MORE...
watch the video throughout and tell us what you feel about GuySkills in the comments below.
___________________________________________________________________________follow us:
instagram:
GuySkills:
https://www.instagram.com/guyskills2k19/
Thoufiq
https://instagram.com/d.thoufiq?igshid=2x276r0pd7qv
Naveeth
https://instagram.com/naveethsuraj?igshid=1xotaqkv18oh9


Da Bois:
Aslam
https://instagram.com/mass_aslam_27?igshid=1b8ryv5ucfyo5
Abdul
https://instagram.com/mohammed.abdul.kadir?igshid=57gc8q91zojq
Bodi Lokesh
https://instagram.com/the._.revenger?igshid=iaf8470uvfnx
Leo
https://instagram.com/leo.gsarmy?igshid=1icpe1cjj3w8p


subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-03-03T11:00:10Z,"['fun game', 'guessing game', 'profession', 'FUN', 'LIVE', 'Game', 'Game show', 'honest confessions', 'spill the beans', 'life stories', 'Secrets', 'squad', 'secrets', 'magic', 'mentalism', 'thats my job', 'top15s', 'top10s', 'creepy', 'countdown', 'caughon video', 'list', 'list of confessions', 'unexplained', 'youtubers', 'by youtubers', 'scary confessions', 'youtube confessions', 'Brutally honest', 'happy tears']",706,93,0,22,PT13M33S,hd,false,True,30,813
431,OXG0DsPH5LE,Guy Skills,BEST EVER Cycle Chase | Insane Stunts and Chasing | Runners Vs. BMX Catcher | GuySkills,"We've all played catch and catch on foot. 
We've played cycle race.
ummm....
We are GuySkills and we think different.
So we decided to bring out a #Crossover with them both.
Runners are supposed to #Run on foot.
Catchers are supposed to #Chase on #BMX.
****BUT THERE'S A CATCH****
Not just any other normal BMX, but a low clearance short cycle which is going to be very challenging to even ride.
SO SIT BACK, RELAX AND HAVE FUN.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-02-28T05:30:00Z,"['cycle chase', 'cycle chase police', 'cycle chase remix', 'cycle chassis number', 'metha nagar cycle chase', 'motorcycle chase', 'transporter 3 cycle chase', 'fire catcher cycle', 'how to catch cycle thief', 'catcher cycle', 'cycle catch and catch', 'police thief game on cycle', 'BMX cycle chase', 'BMX cycle catch and catch']",1271,155,0,20,PT14M19S,hd,false,True,14,859
432,Ev8KhFUCttI,Guy Skills,CONFESSIONS - Part 1(Brutally Honest) | Hate Confessions Within The Team | GuySkills,"AS WE HAD A 2 PART SESSION IN WHICH WE READ YOU GUYS'S COMMENTS, WE THOUGHT IT WOULD BE INTERESTING TO ASK THE PEOPLE WITHIN THE TEAM, WHAT THEY THINK ABOUT THE CHANNEL AND TURNS OUT THAT THEY HAVE A LOTS TO CONFESS.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-02-23T23:00:03Z,"['confessions', 'brutally honest confessions', 'hate confessions', 'truth revealed', 'channel hatred', 'confession series', 'part 1', 'hard confession', 'a confession video', 'a confession', 'what do you hate about guyskills']",1289,140,0,12,PT17M29S,hd,false,True,11,1049
433,TtEEQ9lO9iM,Guy Skills,BECOMING BLIND FOR A DAY | Social Experiment | 100 Likes for Full Experiment | GuySkills,"We took it to another level as we were asked to do a social experiment in public , and we thought of all the stereotype issues and went safely with blind concept and I had to keep myself from adding certain clips due to some reasons. However we might get into trying it one more time if we cross 100 likes in this video
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-02-21T05:30:01Z,"['Blind video', 'Blind social experiment', 'Social Experiments', 'Prank in Public', 'Public prank', 'Social Experiment on public', 'Acting Blind for a day', 'GuySkills goes blind for a day', 'Trying out pranks on public']",437,67,0,9,PT2M50S,hd,false,True,9,170
434,EagKFE1dfzc,Guy Skills,Residential Area BMX CYCLE Race | MACH City Mountain BIKE | FUN OVERLOADED | #AreaRace | GuySkills,"First ever #bmx #cycle race #VLog in india XD
Fun overloaded.
WE DECIDED TO CONDUCT A BMX MACH CITY CYCLE RACE IN A RESIDENTIAL AREA WERE THE TRAFFIC IS NOT THAT HIGH AND WE ENDED UP HAVING SO MUCH FUN AND WE HAD TWO RACES WITH DIFFERENT DIFFERENT COURSE TRAKCS. 
DON'T MISS THE FUN GUYS.",2021-02-14T05:30:00Z,"['cycle race in tamil', 'cycle race video', 'cycle race game in tamil', 'cycle race in residential area', 'cycle race', 'bmx race', 'cycle race courses', 'cycle race course', 'bmx cycle race', 'first ever cycle race vlog in india']",1608,184,0,39,PT8M49S,sd,false,True,10,529
435,qR322CJPaiA,Guy Skills,Why I am BETTER THAN PEWDIEPIE | might get KICKED OUT |#UNCUT,"Revealing the truth about how actually YouTube works.
In this Video i've talked about how the big heads decide how much views and subscribers you should get as a content creator and what you should see as a YouTube user.
Watch till the end for the entire truth and the astonishing facts about YouTube.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-02-10T10:00:30Z,"['YouTube Politics', 'Pewdiepie', 'Pewdiepie vs T Series', 'Pewdiepie is worst', 'Mr Beast is bad', 'why youtube is going bad', 'Entering into politics', 'Vote for Guyskills', 'GSarmy', 'gsarmy', 'GuySkills', 'David Dobrick', 'jake paul', 'Jimmy Donaldson', 'Jake Paul', 'Logan Paul', 'Felix Kjelberg']",274,41,0,8,PT11M29S,hd,false,True,17,689
436,6U6Ji0i4y4M,Guy Skills,REACTING To EPIC Tamil COMMENTS | WEIRD COMMENTS | Part -2 | GuySkills,"Thank you guys for all your love and support , without you guys we would have not made it till here, and help us #Growmore . The more we grow , the more epic and #Quality you guys will be receiving. Love you #GSarmy. 7 Days before GuySkills hits 1K. You guys rock !!!
___________________________________________________________________________
                                *********GuySkills Fan Page***********
https://instagram.com/guyskills_fan_club?igshid=qts6qqjghbp
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-02-07T05:30:01Z,"['comments roast', 'comments reaction', 'tamil comments roast', 'roast reaction', 'youtube comments roast', 'indian comments roast', 'instagram comments roast', 'reading roast comments', 'comments section roast', 'roast me in comments', 'funniest roast me comments', 'roast video on comments', 'reacting to roast comments', 'unspeakable roast comments']",548,81,0,30,PT15M10S,hd,false,True,14,910
437,jXtCFyr1FbI,Guy Skills,POLICE Caught US | DIRTY TRUTH Revealed |,"It was a fine Sunday and we were shooting our regular #Sundaydynamite Video and before we could start the game the #Police came out of nowhere and all of a sudden took my mobile and made us wander for hours and asked us to #bribe them, we tried #Proofrecording the conversation but we were scared to risk the rest of the mobiles as well. So yeah, Watch the entire video so that you'll know what really happened.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-02-03T10:00:10Z,"['Seven stones', 'police caught us', 'police', 'siren', 'end of youtube', 'GuySkills', 'GSarmy', 'Police raid', 'save guyskills', 'stupid police', 'bribed the police', 'had to bribe', 'bribing']",849,134,0,10,PT6M24S,hd,false,True,13,384
438,sad2i91aoOA,Guy Skills,Kabaddi ( INTENSE VERSION ) | The GuySkills Version |,"What a #Fight it was ... *_*
This game #Kabaddi was so much intense and filled with rage.
But at the same time we had so much fun shooting the video, you guys enjoy watching it.
If you guys want to be a part of the #SUNDAYDYNAMITE
DM us on instagram @guyskills2k19
and follow us to be updated on whats gonna come, and be the first to know ...
__________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
__________________________________________________________________________",2021-01-31T05:30:02Z,"['kabaddi live', 'kabaddi song', 'kabaddi player death', 'kabaddi status', 'kabaddi news', 'kabaddi match', 'kabaddi player', 'kabaddi adda live', 'kabaddi anime', 'kabaddi best match', 'kabaddi bgm', 'kabaddi cup live', 'kabaddi court', 'kabaddi cartoon', 'kabaddi commentary', 'kabaddi dance', 'kabaddi exercise', '2020 kabaddi', '2021 kabaddi', 'kabaddi final', 'kabaddi final match', 'how to play kabaddi', 'kabaddi film', 'kabaddi full movie', 'kabaddi full match', 'kabaddi girls']",722,91,0,7,PT10M20S,hd,false,True,26,620
439,n_H6gInmkIw,Guy Skills,"I Rejected a $1,00,000 Salary Job | GuySkills UNCUT | UNEDITED | #chitchat","I received a call suddenly from a huge #Company asking me to be #Onboard for their highly valuable and highly paying job. But I had to Say NO !
Watch till the end of the video to find out which company I said no to.
I've actually told about the company and all their details at the very end. So stay tuned till the very end to know everything that happened.
_________________________________________________________________________
*ALSO DO LET ME KNOW IN THE COMMENTS SECTION IF YOU GUYS ARE ENJOYING THIS UNCUT, CHITCHAT VIDEOS*
_________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
_________________________________________________________________________",2021-01-27T10:00:25Z,"['unedited videos', 'uncut videos', 'deleted versions', 'secret videos', 'chitchats', 'GSarmy', 'gsarmy', 'Guyskills', 'Guyskills UNCUT', 'Quitting my job', 'Quit my job', 'High paying job', 'Why youtube', 'Dream', 'Continuing my dream']",1034,124,0,23,PT15M19S,hd,false,True,15,919
440,0DSfe8trw-Y,Guy Skills,Ball In The BOX Challenge | CRUEL PUNISHMENTS | 500 Rupees REWARD,"GUYSKILLS SEASON 2 IS HERE BOISSSSSSS.
And we started of the #Season2 with an epic and a funny challenge game,
The #ballinthebox. Watch till the end to find who the winner of the challenge is.
________________________________________________________________________
                        **************CHALLENGE RULES****************
1). BALL MUST BE PITCHED, AIMED AND THROWN AT THE BOXES BEING ARRANGED IN AN ORDER. 
2). ALTERNATE BOXES CONTAIN PUNISHMENTS AND REWARDS RESPLY.
3). IF THE BALL DIDNT EVEN TOUCH THE BOX, THERE'S GONNA BE A SEPARATE PUNISHMENT FOR THE ABOVE MENTIONED.
_________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
__________________________________________________________________________",2021-01-24T05:30:00Z,"['trending challenges', 'GSarmy', 'gsarmy', 'Ball in the box challenge', 'punishments and rewards', 'Sunday dynamite', 'YouTuber', 'Challenges', 'Games']",299,45,0,16,PT10M15S,hd,false,True,9,615
441,kHXlO1zbTj4,Guy Skills,I Left Everything For GuySkills |* Deleted Version * | Uncut | UNEDITED VIDEO | #chitchat,"First ever video to be uploaded without any cutscene or editing in its very RAW Format on GuySkills.
This video is an explanation as to why i wanted to start GuySkills and what i wanted to do. So this video is exclusively for #GSarmy,
Keep supporting guys . Love you all so much.
______________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
________________________________________________________________________",2021-01-20T10:00:31Z,"['Biography', 'why i started youtube', 'why i started GuySkills', 'GSarmy', 'Why GSarmy', 'Why did i start this channel', 'Unedited video', 'Uncut video', 'Raw video', 'First ever on youtube', 'No edits', 'No cuts', 'No cutscenes']",876,98,0,38,PT12M42S,hd,false,True,13,762
442,zxlxDb7VHxw,Guy Skills,GuySkills SEASON 1 FINALE | Obstacle Course 🔥,"And here's an end to #SEASON1 ! and the Finale is here. Support throughout #SEASON2 .  Stay tuned for more fun content. Throughout this #FINALE course, we have
1). Ping Pong ball shorts.
2). Rubber ball balance.
3). The Beam.
4). Cage roll.
Watch and enjoy and comment who's side you are on.
_________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
__________________________________________________________________",2021-01-17T05:30:04Z,"['season finale', 'GSarmy', 'GuySkills season 1', 'season1 finale', 'finals', 'Finale course', 'COURSE COMPETITION', 'Guyskills', 'grand finale', 'GuySkills Grand finale', 'Season 1', 'Season 2', 'S1-S2']",644,84,0,8,PT12M4S,hd,false,False,13,724
443,DZRzRGzJtoI,Guy Skills,GuySkills S1 To S2 🔥,,2021-01-13T10:00:56Z,,774,102,0,3,PT38S,hd,false,True,0,38
444,sFdvYTFHoV8,Guy Skills,7 Seconds Challenge ( ULTIMATE DARES ),"LOVE DARES???
Well this is one such video in which you would have so much fun watching the entire video, cuz we split ourselves into two teams and gave each others dares to be completed within 7 seconds.
The dares include:
1). Balancing on 7 bricks.
2). Twerking.
3). Answering to awkward questions...
and much more. So don't miss the fun and also subscribe to our channel and follow us:
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-01-10T05:30:02Z,"['7 seconds challenge', '7 seconds challenge wanderers hub', '7 seconds challenge couple', '7 seconds challenge extreme', '7 seconds challenge guyskills', 'funny 7 seconds challenge', 'dares', 'truth or dare', 'funny dares']",330,73,0,13,PT6M13S,hd,false,False,9,373
445,7V4UjGncHKo,Guy Skills,TOP 5 Reasons Why You FAIL to Follow Your RESOLUTION | New Year 2021 | GuySkills,"These are the TOP 5 reasons why your NEW YEAR RESOLUTION WON'T SUSTAIN !!!
Follow these five simple steps in order to bring your resolution to life
____________________________________________________________________
Also stay tuned to know what my resolution is
____________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
_____________________________________________________________________",2021-01-06T10:00:01Z,"['new year resolution', 'new year 2021', 'resolutions', 'resolution mistakes', 'top 5 resolution mistakes', 'resolutions 2021', 'new year resolutions', 'mistakes', ""why resolution does'nt last""]",163,23,0,8,PT9M26S,hd,false,True,9,566
446,6zlLoo35E6c,Guy Skills,EXTREME ENDURANCE Challenge - WINNER Gets the Surprise,"You guys loved the first part of the video which is the FUN CHALLENGE 
https://www.youtube.com/watch?v=7lMDHmz1EKw
______________________________________________________________________
Which is why we decided to shoot another video but a bit different ! XD
This video consists of EXTREME ENDURANCE CHALLENGE
Which is:
"" THE LONGEST TO HOLD WEIGHTS WINS ""
And the winner has the chance to give tasks to opponents 
SOUNDS FUN ? XD
______________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
_______________________________________________________________________",2021-01-03T05:30:01Z,"['challenge', 'endurance', 'extreme', 'painful challenges', 'longest to hold wins', 'challenge video', 'fun challenge', 'absolute fun', 'challenge accepted', 'a challenge to fate', 'a challenge', 'challenge boys', 'challenge tiktok', 'challenge games', 'challenge cartoon', 'challenge comedy', 'comedy channel', 'challenge problems', 'endurance challenge feet', 'endurance challenge 2020', 'endurance challenge tiktok', 'longest endurance challenge survivor']",405,58,0,15,PT7M55S,hd,false,True,22,475
447,Ky6zzYurw2g,Guy Skills,TikTok Roast😂 (Normal People Vs. TikTokers),,2020-12-30T10:43:00Z,,824,81,0,4,PT14S,hd,false,True,0,14
448,DeXRt_CpZHo,Guy Skills,Reading & Reacting to EXTREME HATE Comments | Reply to Haters | GuySkills,"In this video we have reacted to some of the best HATE Comments and some SWEET Loving comments as well. Make sure you watch till the end of the video to see if you are being featured in the comments. Keep supporting us like you guys have supported till now !
#GSarmy rocks !!!
____________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
______________________________________________________________",2020-12-30T10:00:10Z,"['reaction video', 'hate comments', 'reacting to hate comments', 'reply video', 'reply', 'reply to haters', 'love you haters', 'hate comments celebrities', 'hate comments reaction', 'hate comments video', 'hate comments reply', 'hate comments guyskills', 'hate comments GSarmy']",606,92,0,31,PT7M41S,hd,false,True,13,461
449,VJlpFQ7822I,Guy Skills,GuySkills Version of TUG OF WAR !,"I feel proud of myself for inventing and playing this game XD.
Do watch till the end for complete fun, don't miss out any fun 
Such an action packed video 
DO subscribe for more fun stuff on SUNDAY DYNAMITES and make sure you follow us on...
__________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
____________________________________________________________",2020-12-27T05:30:05Z,"['outdoor games', 'border tug', 'play planet sunday', 'sunday dynamite', 'guyskills', 'GSarmy', 'ferocious', 'interesting', 'fun content', 'sumo wrestling part 2', 'sumo wrestilng reference']",403,64,0,3,PT7M39S,hd,false,True,11,459
450,isEycgQ3W70,Guy Skills,Cinematic Videography in 30 Seconds | DOLLY ZOOM EFFECT Without Camera,"IN THIS VIDEO WE'VE DEMONSTRATED HOW TO SHOOT A CINEMATIC VIDEO IN JUST UNDER 30 SECONDS WITH JUST ANY SMART PHONE.
*NO APPS NEEDED*
FOLLOW THE STEPS SHOWN IN THE VIDEO CORRECTLY TO ENSURE THAT YOU LAND IN THE FINEST QUALITY POSSIBLE.
___________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
____________________________________________________________",2020-12-23T10:00:25Z,"['cinematography', 'videography', 'video record', 'dolly zoom', 'dolly zoom effect', 'smart phone', 'video hacks', 'dolly zoom tutorial', 'dolly zoom iphone', 'dolly zoom adobe premier pro', 'dolly zoom effect in mobile', 'dolly zoom best', 'dolly zoom boomerang', 'dolly zoom brand', 'dolly zoom camera']",1412,106,0,18,PT34S,hd,false,True,15,34
451,il3lrL5ofWo,Guy Skills,Quitting YouTube PRANK | LOYALTY TEST On FRIENDS | GuySkills,"IT WAS A BEAUTIFUL SUNDAY AFTER A LONG DRIVE ALONG THE BEACH and I DECIDED TO STOP BY AND DO A QUICK LITTLE LOYALTY TEST ON MY FRIENDS AND THE RESULTS ARE SHOCKING. HOWEVER THIS VIDEO WAS ONLY FOR FUN AND NOTHING SERIOUS. HAVE FUN GUYS, WATCH TILL THE END AND ...
______________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber
_______________________________________________________________


love you all so much!!!!!!",2020-12-20T05:30:07Z,"['loyalty test', 'youtube prank', 'prank', 'tamil prank', 'prank call', 'friends prank', 'prank video tamil', 'prank video on friends', 'prank call on friends', 'prank gone wrong', 'a prank video', 'a prank call', 'a prank gone wrong', 'prank boy', 'loyalty test on friends', 'loyalty test prank', 'loyalty test all prank', 'loyalty test prank call', 'loyalty test challenge', 'loyalty test cheating', 'loyalty test experiment']",834,108,0,24,PT6M1S,hd,false,False,21,361
452,6scmNIREphI,Guy Skills,Asking GIRLS Things That They HATE About GUYS (Hear it from the GIRLS itself) | Guyskills,"A lot of you guys loved the first part of the video in which I did an Experiment by asking all the girls to list out the things that they like about guys.
You've been asking me to do this again for the second part and I decided to contradict the video by asking them to list out the things that they HATE about guys. Watch till the end of the video to know all that they hate about GUYS !!!
__________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-12-16T10:00:01Z,"['girls hate status', 'girls hate boys', 'girls hate whatsapp', 'girls hate it', 'girls hate when guys do this', 'what do girls hate about guys', 'girls hate these about guys', 'girls hate me', 'why do girls hate me', 'what should i do', 'girls', 'india']",246,35,0,5,PT4M43S,hd,false,True,12,283
453,uSjbs038H18,Guy Skills,WE PLAYED RUGBY but WITH CRAZY RULES,,2020-12-13T05:30:07Z,"['rugby best moments', 'rugby game', 'rugby highlights', 'rugby football', 'different rugby', 'rugby hits', 'rugby ball', 'rugby movie', 'rugby anime', 'rugby academy', 'rugby all blacks', 'a rugby game', 'rugby player', 'rugby ball game', 'rugby best plays', 'rugby best', 'rugby club', 'rugby funny goal', 'rugby full match', 'rugby final', 'rugby finals', 'rugby final moments', 'rugby game rules', 'rugby crazy rules', 'rugby game match', 'rugby game in india', 'rugby game movie']",512,76,0,27,PT10M58S,hd,false,False,27,658
454,xhZWeZWb9uc,Guy Skills,Beware of your Body Fat Percentage,"In this video ive given you guys the formula and the ways on how to determine your body fat percentage...

.
Body fat percentage (BFP) formula for adult males:

BFP = 1.20 × BMI + 0.23 × Age - 16.2

Body fat percentage (BFP) formula for adult females:

BFP = 1.20 × BMI + 0.23 × Age - 5.4

Body fat percentage (BFP) formula for boys:

BFP = 1.51 × BMI - 0.70 × Age - 2.2

Body fat percentage (BFP) formula for girls:

BFP = 1.51 × BMI - 0.70 × Age + 1.4

*RECOMMENDED BODY FAT PERCENTAGE FOR MEN AGE RANGE OF 20-30 IS UNDER 22.7% and IF THE PERCENTAGE IS BEYOND 25, YOU ARE OBESE*
.
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


love you all so much!!!!!!",2020-12-09T10:00:17Z,"['fat percentage loss', 'fat percentage measurement', 'fat percentage calculator', 'fat percentage for abs', 'fat percentage at home', 'fat percentage and muscle mass', 'fat percentage athlete', 'fat percentage and testosterone', 'fat percentage abs visible', 'fat percentage body shape', 'fat percentage bodybuilding', 'fat percentage before bulking', 'fat percentage body', 'fat percentage caliper', 'fat percentage chart']",311,49,0,6,PT3M16S,hd,false,True,15,196
455,sw18uThOSJ8,Guy Skills,GUYSKILLS Version Of SUMO WRESTLING,"WE INDULGED IN A SERIOUS GAME OF SUMO WRESTLING, SOME FIGHTS LASTED UPTO 10 ROUNDS JUST FOR 3 POINTS. IN ORDER NOT TO WASTE YOUR TIME AND TO IMPROVE THE QUALITY OF THE VIDEO I PLANNED TO CUT SHORT SOME OF THE UNWANTED SEGMENTS SO THAT YOU GUYS #GSarmy CAN THOROUGHLY ENJOY THE FULL VIDEO.
_______________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-12-06T05:30:02Z,"['sumo wrestling game', 'sumo wrestling diet', 'sumo wrestling fight', 'sumo wrestling match', 'sumo wrestling training', 'sumo wrestling video', 'sumo wrestling best', 'sumo wrestling baby', 'sumo wrestling competition', 'sumo wrestling dude perfect', 'sumo wrestling funny', 'sumo wrestling food', 'sumo wrestling fight arena', 'sumo wrestling gone wrong', 'sumo wrestling greatest', 'sumo wrestling highlights', 'sumo wrestling history', 'fight']",558,72,0,11,PT8M7S,hd,false,True,18,487
456,YhOjX_LsRec,Guy Skills,Signs You Have LOW TESTOSTERONE | How To Enhance Testosterone Production | Guyskills,"ON THIS WEEK'S WEDNESDAY QUICKIES EPISODE, WE'RE GONNA BE TALKING ABOUT TESTOSTERONE and THE SIGNS THAT YOU HAVE LOWER AMOUNT OF TESTOSTERONE and IN THE SECOND PART OF THE VIDEO I'VE GIVEN THE TOP 5 BEST SECRETS IN ORDER TO BOOST TESTOSTERONE PRODUCTION. 
_____________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-12-02T10:00:08Z,"['testosterone booster exercise', 'testosterone boost', 'testosterone booster foods', 'testosterone booster exercise at home', 'testosterone check up', 'testosterone control', 'testosterone education', 'testosterone documentary', 'testosterone diet for men', 'testosterone exercise at home', 'testosterone explained', 'testosterone effect on hair', 'testosterone foods', 'testosterone growth', 'testosterone gym', 'how to increase testosterone', 'foods that decrease testosterone']",259,34,0,4,PT4M14S,hd,false,True,17,254
457,x32x2hk60Ck,Guy Skills,WE PLAYED LEG TOUCH but WITH TERRIFIC RULES,"It was a fine Sunday morning and we decided to use this hot Sunday to shoot a video on leg touch.
We've been wanting to play this game for a while and because of you guys, we were able to play this today. #GSarmy.
_________________________________________________________
LEG TOUCH RULES:
Two persons will be competing against each other inside a ring.
The person who wins the toss gets to decide who attacks first. 
The game goes accordingly.
60 seconds under the clock, and the player who scores the highest by hitting the opponent's leg under the knee under the clock wins.
Two such pairs will be competing. The winners from both the pairs will be competing for finals. Stay tuned till the end to see who actually won the entire game XD.
__________________________________________________________

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-11-29T05:30:06Z,"['leg touch', 'leg touch game', 'leg touch with insane rules', 'leg touch games', 'new game', 'game inventions', 'beneath the knee', 'knee touch game', 'LEG TOUCH GAME', 'sunday games', 'Sunday games', 'GSarmy', 'Guyskills', 'guyskills']",876,68,0,9,PT9M11S,hd,false,True,14,551
